3.31695E+2	7.55880E+1	7.15250E+1	5.43100E+1	5.84455E+2	1.84169E+2	NaN	3.01179E-4	NaN	8.42773E-1	5.50320E+1	NaN
3.41694E+2	7.55400E+1	7.15250E+1	5.43250E+1	5.84751E+2	1.45384E+2	NaN	3.00643E-4	NaN	8.42560E-1	5.50420E+1	NaN
3.51696E+2	7.56020E+1	7.15290E+1	5.43260E+1	5.83571E+2	1.01762E+2	NaN	3.01179E-4	NaN	8.42546E-1	5.50420E+1	NaN
3.61696E+2	7.56070E+1	7.15290E+1	5.43260E+1	5.83454E+2	7.44193E+1	NaN	3.01179E-4	NaN	8.42546E-1	5.50460E+1	NaN
3.71696E+2	7.56070E+1	7.15410E+1	5.43240E+1	5.82464E+2	5.62794E+1	NaN	3.01825E-4	NaN	8.42574E-1	5.50540E+1	NaN
3.81696E+2	7.56110E+1	7.15380E+1	5.43240E+1	5.84632E+2	4.33995E+1	NaN	3.00643E-4	NaN	8.42574E-1	5.50540E+1	NaN
3.91696E+2	7.56180E+1	7.15380E+1	5.43270E+1	5.82522E+2	3.42178E+1	NaN	3.00643E-4	NaN	8.42532E-1	5.50600E+1	NaN
4.01698E+2	7.56180E+1	7.15440E+1	5.43200E+1	5.84632E+2	2.61626E+1	NaN	3.01179E-4	NaN	8.42631E-1	5.50600E+1	NaN
4.11697E+2	7.56240E+1	7.15270E+1	5.43200E+1	5.83571E+2	1.96903E+1	NaN	3.00643E-4	NaN	8.42631E-1	5.50640E+1	NaN
4.21697E+2	7.56240E+1	7.15440E+1	5.43160E+1	5.85286E+2	1.46370E+1	NaN	3.01609E-4	NaN	8.42687E-1	5.50690E+1	NaN
4.31697E+2	7.56280E+1	7.15470E+1	5.42780E+1	5.84159E+2	1.09283E+1	NaN	3.01179E-4	NaN	8.43227E-1	5.50690E+1	NaN
4.41698E+2	7.56300E+1	7.15470E+1	5.43180E+1	5.85048E+2	8.05595E+0	NaN	3.00643E-4	NaN	8.42659E-1	5.50730E+1	NaN
