1.70039E+0	7.57010E+1	7.17390E+1	5.43410E+1	5.83571E+2	7.59949E+2	NaN	3.00321E-4	NaN	8.42333E-1	5.54190E+1	NaN
1.17014E+1	7.57760E+1	7.17390E+1	5.43440E+1	5.83045E+2	7.63163E+2	NaN	3.00643E-4	NaN	8.42291E-1	5.54190E+1	NaN
2.17006E+1	7.57780E+1	7.17390E+1	5.43440E+1	5.83337E+2	7.62694E+2	NaN	3.01179E-4	NaN	8.42291E-1	5.54150E+1	NaN
3.17014E+1	7.57780E+1	7.17440E+1	5.43490E+1	5.83982E+2	7.66329E+2	NaN	3.01179E-4	NaN	8.42220E-1	5.54080E+1	NaN
4.17013E+1	7.57850E+1	7.17450E+1	5.43490E+1	5.83924E+2	7.64747E+2	NaN	3.00214E-4	NaN	8.42220E-1	5.54080E+1	NaN
5.17006E+1	7.57860E+1	7.17450E+1	5.43550E+1	5.84929E+2	7.63162E+2	NaN	3.01287E-4	NaN	8.42135E-1	5.54060E+1	NaN
6.17014E+1	7.57860E+1	7.17410E+1	5.43530E+1	5.84632E+2	7.63631E+2	NaN	3.00643E-4	NaN	8.42163E-1	5.54060E+1	NaN
7.17010E+1	7.57910E+1	7.17380E+1	5.43530E+1	5.83806E+2	7.61757E+2	NaN	3.01179E-4	NaN	8.42163E-1	5.54030E+1	NaN
8.17014E+1	7.57910E+1	7.17480E+1	5.43560E+1	5.83337E+2	7.63575E+2	NaN	3.00643E-4	NaN	8.42121E-1	5.54000E+1	NaN
9.17014E+1	7.57980E+1	7.17540E+1	5.43320E+1	5.84159E+2	7.61119E+2	NaN	3.01179E-4	NaN	8.42277E-1	5.54000E+1	NaN
1.01701E+2	7.58010E+1	7.17540E+1	5.43640E+1	5.82580E+2	7.61934E+2	NaN	3.00321E-4	NaN	8.42008E-1	5.53930E+1	NaN
1.11701E+2	7.58010E+1	7.17580E+1	5.43650E+1	5.85945E+2	7.64806E+2	NaN	3.01179E-4	NaN	8.41993E-1	5.53930E+1	NaN
1.21701E+2	7.58010E+1	7.17560E+1	5.43650E+1	5.83806E+2	7.61408E+2	NaN	3.00643E-4	NaN	8.41993E-1	5.53940E+1	NaN
1.31701E+2	7.58010E+1	7.17560E+1	5.43650E+1	5.83162E+2	7.66451E+2	NaN	3.01609E-4	NaN	8.41993E-1	5.53870E+1	NaN
1.41701E+2	7.58140E+1	7.17570E+1	5.43670E+1	5.82870E+2	7.63395E+2	NaN	3.01287E-4	NaN	8.41965E-1	5.53870E+1	NaN
1.51701E+2	7.58130E+1	7.17570E+1	5.43670E+1	5.83865E+2	7.64218E+2	NaN	3.01179E-4	NaN	8.41965E-1	5.53840E+1	NaN
1.61701E+2	7.58130E+1	7.17630E+1	5.43710E+1	5.83396E+2	7.62988E+2	NaN	3.01179E-4	NaN	8.41909E-1	5.53770E+1	NaN
1.71701E+2	7.58180E+1	7.17620E+1	5.43710E+1	5.84929E+2	7.61876E+2	NaN	3.00750E-4	NaN	8.41909E-1	5.53820E+1	NaN
1.81701E+2	7.56760E+1	7.17620E+1	5.43740E+1	5.84810E+2	7.63397E+2	NaN	3.01287E-4	NaN	8.41866E-1	5.53760E+1	NaN
1.91701E+2	7.58280E+1	7.17640E+1	5.43750E+1	5.86125E+2	7.63747E+2	NaN	3.00214E-4	NaN	8.41852E-1	5.53760E+1	NaN
2.01702E+2	7.58260E+1	7.17640E+1	5.43750E+1	5.84100E+2	7.63867E+2	NaN	3.01609E-4	NaN	8.41852E-1	5.53710E+1	NaN
2.11702E+2	7.58260E+1	7.17660E+1	5.43750E+1	5.85048E+2	7.63511E+2	NaN	3.01287E-4	NaN	8.41852E-1	5.53630E+1	NaN
2.21702E+2	7.58320E+1	7.17700E+1	5.43750E+1	5.84100E+2	7.63691E+2	NaN	3.02148E-4	NaN	8.41852E-1	5.53630E+1	NaN
2.31703E+2	7.58310E+1	7.17700E+1	5.43750E+1	5.84100E+2	7.62461E+2	NaN	3.01609E-4	NaN	8.41852E-1	5.53550E+1	NaN
2.41703E+2	7.58310E+1	7.17690E+1	5.43770E+1	5.84632E+2	7.62577E+2	NaN	3.01179E-4	NaN	8.41824E-1	5.53550E+1	NaN
2.51703E+2	7.58350E+1	7.17520E+1	5.43770E+1	5.82870E+2	7.61408E+2	NaN	3.01609E-4	NaN	8.41824E-1	5.53510E+1	NaN
2.61703E+2	7.58350E+1	7.17750E+1	5.43810E+1	5.85048E+2	7.62108E+2	NaN	3.00214E-4	NaN	8.41767E-1	5.53450E+1	NaN
2.71703E+2	7.58470E+1	7.17730E+1	5.43340E+1	5.84810E+2	7.60707E+2	NaN	3.01825E-4	NaN	8.42432E-1	5.53450E+1	NaN
2.81703E+2	7.58460E+1	7.17730E+1	5.43850E+1	5.85167E+2	7.62812E+2	NaN	3.01179E-4	NaN	8.41711E-1	5.53390E+1	NaN
2.91703E+2	7.58460E+1	7.17790E+1	5.43860E+1	5.82406E+2	7.61231E+2	NaN	3.00321E-4	NaN	8.41696E-1	5.53390E+1	NaN
3.01704E+2	7.58530E+1	7.17800E+1	5.43860E+1	5.83337E+2	7.65215E+2	NaN	3.01287E-4	NaN	8.41696E-1	5.53330E+1	NaN
3.11705E+2	7.58530E+1	7.17800E+1	5.43880E+1	5.83689E+2	7.64101E+2	NaN	3.02148E-4	NaN	8.41668E-1	5.53260E+1	NaN
3.21705E+2	7.58580E+1	7.17780E+1	5.43920E+1	5.82638E+2	7.61992E+2	NaN	3.01287E-4	NaN	8.41612E-1	5.53260E+1	NaN
3.31705E+2	7.58560E+1	7.17780E+1	5.43920E+1	5.83924E+2	7.63220E+2	NaN	3.01179E-4	NaN	8.41612E-1	5.53220E+1	NaN
